252	54
252	222
196	4
196	8
196	213
213	4
213	196
213	8
36	4
36	1
36	19
36	24
36	26
36	32
36	220
36	80
36	247
36	252
243	113
243	2
243	119
93	178
93	70
93	79
93	184
33	62
33	16
33	18
33	1
33	27
33	30
229	148
229	2
15	9
15	10
15	12
15	163
15	14
15	200
15	69
15	70
15	1
15	202
15	22
15	3
15	38
15	39
221	8
221	207
221	210
26	58
26	177
26	65
26	163
26	17
26	18
26	1
26	20
26	24
26	113
26	2
26	31
26	75
26	220
26	82
26	124
26	35
26	36
26	54
26	250
26	252
26	144
241	65
241	2
119	179
119	111
119	50
119	112
119	113
119	114
119	116
119	243
119	118
119	120
119	55
13	64
13	7
13	17
13	1
13	53
13	29
13	31
13	182
13	81
13	55
160	162
160	163
160	51
160	138
162	160
162	163
162	51
162	138
162	171
175	127
175	51
175	170
175	55
150	165
150	206
150	51
150	170
150	75
150	141
150	54
150	55
150	144
58	4
58	192
58	148
58	130
58	67
58	17
58	132
58	165
58	233
58	26
58	31
58	75
58	152
58	139
58	154
58	140
58	220
58	247
58	156
58	124
58	157
58	141
58	252
58	144
58	85
130	58
130	132
130	203
130	73
130	242
130	245
130	220
130	124
130	157
130	144
157	58
157	130
157	144
52	104
52	46
52	55
188	187
188	186
188	12
188	67
188	242
209	190
209	192
209	64
209	198
209	8
209	233
209	32
209	219
209	220
209	252
59	62
59	65
59	8
59	200
59	31
59	172
59	155
141	58
141	125
141	127
141	131
141	149
141	20
141	133
141	150
141	51
141	138
141	170
141	171
141	152
141	172
141	155
141	156
141	124
141	40
141	144
141	145
32	60
32	61
32	192
32	8
32	16
32	200
32	231
32	1
32	165
32	209
32	24
32	215
32	219
32	220
32	80
32	247
32	35
32	36
32	40
32	252
207	8
207	233
207	214
207	221
207	40
45	44
38	12
38	14
38	15
38	67
38	200
38	1
38	202
38	22
38	30
38	81
38	39
202	8
202	14
202	15
202	200
202	38
98	87
98	69
98	97
98	79
53	13
53	46
53	54
53	55
53	222
94	90
94	92
94	99
94	100
94	79
94	37
219	192
219	8
219	209
219	24
219	76
219	32
219	220
219	34
219	252
211	8
211	28
22	6
22	9
22	11
22	14
22	15
22	1
22	27
22	38
22	39
60	187
60	61
60	12
60	73
60	31
60	75
60	32
60	35
60	40
60	85
61	187
61	60
61	12
61	73
61	31
61	75
61	32
61	35
61	40
61	85
12	187
12	188
12	60
12	61
12	15
12	230
12	1
12	30
12	38
18	1
18	26
18	33
18	35
89	69
89	79
89	222
143	134
143	140
143	124
65	59
65	62
65	70
65	26
65	2
65	73
65	31
65	76
65	241
65	250
65	251
117	110
117	50
71	8
71	31
114	50
114	112
114	119
114	246
246	62
246	17
246	234
246	114
246	171
246	2
246	214
246	54
25	1
164	107
164	166
164	51
164	169
164	154
164	172
164	176
109	50
109	113
14	9
14	10
14	15
14	16
14	67
14	231
14	1
14	202
14	22
14	24
14	30
14	76
14	37
14	38
14	39
216	8
223	2
223	253
132	58
132	194
132	7
132	128
132	130
132	70
132	136
132	75
132	240
132	220
132	124
132	252
127	125
127	67
127	17
127	20
127	133
127	167
127	75
127	124
127	175
127	141
127	144
127	145
153	144
88	86
88	236
88	79
232	2
232	81
248	68
248	205
248	2
41	1
99	90
99	92
99	94
99	100
99	79
6	1
6	22
6	39
100	86
100	90
100	92
100	94
100	99
100	79
170	165
170	206
170	150
170	51
170	175
170	141
170	54
170	176
170	55
225	224
225	227
225	236
225	2
133	126
133	127
133	131
133	20
133	138
133	124
133	141
133	144
210	8
210	221
210	252
97	87
97	69
97	98
97	79
97	42
171	125
171	162
171	163
171	228
171	231
171	51
171	235
171	2
171	77
171	172
171	246
171	35
171	141
171	249
171	252
214	8
214	68
214	17
214	207
214	208
214	234
214	2
214	218
214	246
214	54
120	50
120	112
120	116
120	119
120	55
172	59
172	8
172	107
172	164
172	166
172	51
172	168
172	169
172	171
172	154
172	141
172	176
21	1
21	30
234	2
234	214
234	246
24	190
24	8
24	14
24	16
24	231
24	1
24	205
24	167
24	136
24	26
24	30
24	32
24	242
24	219
24	35
24	36
24	54
112	179
112	148
112	111
112	50
112	113
112	114
112	118
112	119
112	120
106	102
106	108
106	50
76	87
76	65
76	14
76	72
76	31
76	219
76	83
165	58
165	192
165	49
165	16
165	231
165	206
165	150
165	208
165	51
165	170
165	2
165	73
165	75
165	32
165	220
165	247
165	54
165	251
165	252
165	85
92	90
92	94
92	99
92	100
92	79
92	37
135	75
135	124
236	224
236	225
236	88
236	227
236	2
152	58
152	141
152	144
48	47
48	46
48	57
77	163
77	180
77	171
77	31
77	78
77	83
206	191
206	8
206	199
206	165
206	150
206	208
206	170
206	73
206	240
206	54
27	1
27	22
27	30
27	33
27	39
167	159
167	127
167	16
167	67
167	51
167	24
167	173
238	4
238	198
238	2
238	220
87	69
87	97
87	98
87	76
87	79
17	58
17	127
17	7
17	13
17	67
17	1
17	26
17	29
17	214
17	31
17	75
17	182
17	246
17	40
17	55
17	252
136	132
136	205
136	134
136	24
136	124
149	155
149	141
149	144
159	167
159	51
159	173
208	191
208	194
208	8
208	16
208	165
208	206
208	28
208	214
208	217
208	80
208	247
208	54
81	62
81	13
81	232
81	31
81	38
235	187
235	199
235	233
235	171
235	2
235	239
235	35
235	54
226	2
226	242
113	179
113	109
113	111
113	50
113	112
113	26
113	116
113	243
113	119
84	64
84	31
84	75
247	58
247	4
247	192
247	198
247	231
247	165
247	208
247	2
247	32
247	220
247	36
247	252
110	50
110	117
183	147
183	55
200	59
200	4
200	8
200	15
200	231
200	202
200	233
200	2
200	32
200	155
200	38
90	92
90	94
90	99
90	100
90	79
169	224
169	164
169	166
169	51
169	172
169	176
43	1
43	23
245	130
245	2
245	239
192	58
192	4
192	8
192	165
192	233
192	209
192	2
192	32
192	244
192	219
192	220
192	80
192	247
192	251
192	252
180	177
180	163
180	77
180	55
180	185
42	1
42	97
189	8
189	204
204	189
204	8
70	62
70	65
70	178
70	15
70	132
70	93
70	73
70	31
70	75
70	54
70	184
70	85
102	106
102	108
102	111
102	50
111	102
111	179
111	50
111	112
111	113
111	116
111	119
244	4
244	192
244	2
244	80
215	8
215	67
215	131
215	205
215	32
215	80
57	48
57	224
57	46
203	8
203	130
203	242
11	16
11	1
11	22
11	39
139	58
139	124
139	144
125	127
125	128
125	129
125	171
125	124
125	141
125	142
115	108
115	50
115	116
10	14
10	15
10	1
118	50
118	112
118	119
212	8
212	2
212	40
212	222
64	13
64	209
64	31
64	75
64	84
177	180
177	26
177	182
177	55
177	185
195	8
195	218
20	127
20	66
20	68
20	1
20	133
20	26
20	124
20	141
20	40
20	144
20	145
85	58
85	60
85	61
85	62
85	70
85	165
85	73
85	31
85	75
194	8
194	132
194	208
194	138
194	217
74	31
161	51
56	46
123	121
199	8
199	206
199	235
199	217
199	54
253	223
253	2
156	58
156	141
156	144
103	50
69	87
69	15
69	89
69	97
69	98
69	31
69	79
142	125
142	128
142	124
101	79
197	8
197	67
197	2
197	73
197	217
197	220
197	252
145	127
145	20
145	124
145	141
146	124
146	40
96	79
7	13
7	17
7	132
7	1
7	29
7	31
7	182
7	222
185	177
185	180
185	55
78	62
78	31
78	77
78	83
83	62
83	72
83	31
83	76
83	77
83	78
134	136
134	137
134	140
134	124
134	143
134	144
140	58
140	134
140	137
140	124
140	143
140	144
47	48
47	46
108	102
108	106
108	50
108	115
72	31
72	76
72	83
255	254
181	182
181	55
239	235
239	2
239	245
129	125
129	124
237	2
66	68
66	20
66	31
66	40
249	171
249	2
217	194
217	197
217	8
217	199
217	208
5	1
105	50
176	164
176	166
176	51
176	169
176	170
176	154
176	172
19	1
19	36
137	134
137	75
137	140
137	124
137	144
166	164
166	51
166	169
166	172
166	176
131	67
131	133
131	215
131	124
131	141
131	144
23	1
23	43
95	79
91	79
82	26
82	31
168	51
168	172
227	224
227	225
227	236
227	2
29	7
29	13
29	17
29	1
126	133
126	124
